0.00421031,0.0040109,0.00473348,0.00396474,0.00222241,0.00278439,0.00639967,0.0108264,0.0120875,0.00915164,0.00635089,0.00565057
0.00418328,0.00380982,0.00546975,0.00418548,0.00266281,0.00171568,0.00714928,0.0150567,0.0170722,0.00741222,0.00387144,0.00593523
0.00345353,0.00160903,0.001919,0.00287307,0.00202043,0.00201088,0.00646086,0.0131167,0.0136788,0.00634572,0.00246465,0.00379338
0.00568532,0.00225709,0.00274619,0.00335552,0.00224396,0.0014724,0.0043557,0.0113179,0.0115165,0.0045187,0.0028837,0.00544971
0.00332984,0.00343499,0.00602903,0.00295338,0.00164517,0.00147395,0.00383076,0.00720122,0.0117465,0.00712444,0.00278801,0.006013
0.00463313,0.000953745,0.00406322,0.00312521,0.00181691,0.00138644,0.00559982,0.0157699,0.0165631,0.00728111,0.00208481,0.00473339
0.00375848,0.00126303,0.0025515,0.00284223,0.00132128,0.00125219,0.00372242,0.00777115,0.00523419,0.00387956,0.00200994,0.00442206
0.00333787,0.00253655,0.00196067,0.000902228,0.00124221,0.000830033,0.00373117,0.0102861,0.0094903,0.00340388,0.00230945,0.00402551
0.00504124,0.00285234,0.00532438,0.00315754,0.00181257,0.00261053,0.00541935,0.0086965,0.0119303,0.00810356,0.0041243,0.00749637
0.00603218,0.00285806,0.0054734,0.00418562,0.00142596,0.00103788,0.00497392,0.0095046,0.00784673,0.00531227,0.00358243,0.0094702
0.00461953,0.00144602,0.00292896,0.00164385,0.000458082,0.00105142,0.00370897,0.00740697,0.00711121,0.00416851,0.00213324,0.00715077
0.00346516,0.00108464,0.00146661,0.00162286,0.00125627,0.00120324,0.00357841,0.00961854,0.00891573,0.00266534,0.00272998,0.00517894
0.0035017,0.00465794,0.00779044,0.0044867,0.0016321,0.00119634,0.00601535,0.0121043,0.0074636,0.00626394,0.00341051,0.00365943
0.0037801,0.00277923,0.0064648,0.0042363,0.00118788,0.000825208,0.00507774,0.00921729,0.00722831,0.00354951,0.00219648,0.00577513
0.00406489,0.0025226,0.00378815,0.00233397,0.000704449,0.000590237,0.00399161,0.0087989,0.00737295,0.00334325,0.00304227,0.00658474
0.00314753,0.00252721,0.00394334,0.00257021,0.00115917,0.00142163,0.00262958,0.00884678,0.00854138,0.00344454,0.00145045,0.00322338
0.00490735,0.0027894,0.00419304,0.00366106,0.00217653,0.00253851,0.00560259,0.00877926,0.00824617,0.00618176,0.0038574,0.009915
0.00516266,0.00203735,0.00495784,0.003053,0.00110226,0.00103098,0.00766473,0.0159035,0.0106048,0.00398345,0.00446287,0.0103906
0.00414637,0.00282356,0.00530225,0.00305022,0.0006261,0.000908724,0.00454603,0.0114801,0.00666597,0.00254778,0.00426235,0.0104407
0.00404789,0.0023831,0.00468444,0.00290328,0.00160512,0.00217324,0.00718153,0.01152,0.00983565,0.00563293,0.00452527,0.0107376
0.00481418,0.00328611,0.00497173,0.00350947,0.00193598,0.00232884,0.00415536,0.0108068,0.00752197,0.00551785,0.00379946,0.00879307
0.00303227,0.00196452,0.00373549,0.00203445,0.00155613,0.00198619,0.00781464,0.0149124,0.00806339,0.00316827,0.00243476,0.00601965
0.00216442,0.00200843,0.00326881,0.00216124,0.000792913,0.00122125,0.00493536,0.010823,0.00702109,0.00141854,0.00140235,0.00394987
0.00153972,0.00189123,0.00207171,0.00140394,0.00189155,0.00169562,0.00493229,0.0111225,0.00808021,0.00236019,0.00123422,0.00269338
0.00585618,0.00315488,0.00646777,0.00440702,0.00206163,0.00655481,0.0102742,0.00632715,0.0076539,0.00586384,0.00437307,0.00953135
0.00393505,0.00203188,0.0066417,0.00494447,0.00338747,0.00698639,0.00902664,0.0163066,0.00756776,0.00448966,0.00407403,0.00861586
0.00260047,0.00210065,0.00401595,0.00231343,0.00301218,0.00737298,0.00827817,0.0150664,0.0118154,0.00331032,0.00168864,0.00518403
0.00185808,0.00200696,0.00391546,0.00267156,0.0015683,0.00497898,0.00636028,0.00676947,0.00575868,0.00328544,0.00195392,0.004049
0.00436821,0.00165303,0.00302263,0.00311514,0.003976,0.0119044,0.0104405,0.00843855,0.0109728,0.00813285,0.00385392,0.00632186
0.00308347,0.00163877,0.00369236,0.00381416,0.00871753,0.0190498,0.0119375,0.0105346,0.00830578,0.00337928,0.00237411,0.00522346
0.00298167,0.00131923,0.00330536,0.003462,0.0057493,0.0148962,0.0102563,0.00770966,0.00570651,0.00153419,0.00200761,0.00610017
0.00089425,0.0019747,0.00345865,0.00213035,0.00367831,0.0102445,0.00949685,0.00560358,0.00300441,0.00145426,0.000972394,0.00146174
0.00710711,0.00474054,0.00350586,0.00758723,0.00574583,0.00699229,0.00891673,0.00866327,0.00475513,0.00368311,0.00549746,0.00525979
0.00339648,0.00219807,0.00611023,0.0126885,0.00669381,0.00520004,0.00615421,0.00700217,0.0037185,0.00340544,0.00836847,0.00671933
0.00213748,0.00156709,0.00426917,0.00915161,0.00497817,0.00516106,0.00360343,0.0054014,0.0033843,0.00163157,0.00172775,0.00176203
0.00163435,0.00144889,0.00206162,0.00458097,0.00514182,0.00635718,0.00532747,0.00500126,0.00430851,0.00141882,0.002178,0.00237037
0.00431714,0.00379859,0.00460905,0.00558876,0.00336618,0.00585074,0.00716161,0.0102378,0.00699288,0.00461623,0.00446839,0.00336431
0.00407777,0.0039107,0.007523,0.00643851,0.00179319,0.00270072,0.00453841,0.00428716,0.00442149,0.0108447,0.0110572,0.00475496
0.00204892,0.00166958,0.00309748,0.00502487,0.00295688,0.00314721,0.00440209,0.00599735,0.00367844,0.0017634,0.00150765,0.00217704
0.00251032,0.00193263,0.00374554,0.00264514,0.00209932,0.00292187,0.00304673,0.00417433,0.00375867,0.00255642,0.00219672,0.00203185
0.00359317,0.00434709,0.00754,0.0058076,0.00185986,0.0025367,0.00231684,0.00571154,0.00612076,0.00553719,0.00615004,0.00390058
0.0183362,0.00757948,0.00301418,0.00567445,0.00273479,0.00179659,0.00491427,0.00852976,0.00362643,0.00337752,0.00306779,0.012929
0.00376033,0.00278541,0.00400709,0.00522115,0.0022421,0.000915648,0.00428183,0.00904386,0.00460019,0.0019892,0.00266852,0.00323051
0.00200454,0.0024204,0.00305777,0.00380047,0.00264937,0.00167875,0.0027214,0.00731765,0.00482278,0.00154834,0.00231292,0.00181577
