-10.0933,3.38662,-0.286349,0.862202,-0.459119,-0.115965,-0.252146,0.667117,0.0335975,0.0210208,-0.238609,-0.066226,0.15969,-0.0953187,0.114464,0.187157,0.160244,-0.393777,-0.418661,-0.0096008
-9.56966,3.5117,-0.448128,1.1707,-0.418349,0.325082,-0.000357999,0.36776,-0.120999,0.050233,-0.121039,-0.204139,0.250897,0.217497,-0.0141223,-0.10997,0.20283,-0.543026,-0.39156,0.143974
-10.5699,3.91972,-0.190574,1.14704,-0.532403,0.132557,0.0202423,0.350564,0.205777,0.227418,-0.491618,-0.1565,0.242644,0.120116,-0.223764,-0.101147,0.0882584,-0.412674,-0.158844,0.0792948
-10.8778,3.78518,-0.15207,1.05379,-0.375999,0.223643,0.276856,0.567426,0.140449,-0.276667,-0.724989,-0.442281,0.0806467,0.0252401,-0.509108,0.0470418,0.325538,-0.18885,0.0596336,-0.045252
-11.0259,3.63829,-0.0420197,1.16758,-0.521163,-0.0681347,0.107036,0.531558,-0.139502,-0.110779,-0.552448,-0.346611,0.232295,0.166007,-0.19293,0.24392,0.409599,-0.295906,0.0705135,-0.0317228
-11.4726,4.13771,0.243484,0.937084,-0.320932,0.143232,0.120431,-0.00245053,0.393959,-0.301331,-0.408811,-0.467057,0.167827,0.171272,-0.183824,0.276236,0.333681,-0.197063,0.00103573,0.130415
-11.6064,3.91125,0.0962274,0.898761,-0.606004,-0.129547,0.264534,0.297221,0.169147,-0.197691,-0.322135,-0.60113,0.234862,-0.0568396,0.123203,0.470775,0.407683,-0.402585,-0.177843,-0.00922448
-11.2451,3.3755,-0.081974,0.904156,-0.342594,0.136059,0.0679373,0.619117,0.206787,-0.093076,0.159502,-0.394338,0.227319,0.0606334,-0.183613,0.261809,0.274841,-0.352866,-0.143006,0.0322298
-10.3309,3.03687,-0.483348,1.03735,-0.272817,0.195474,0.0263233,0.369949,-0.040876,0.328784,0.132089,0.0185503,0.194563,0.269667,0.0117539,0.0168751,-0.0603921,-0.32527,-0.344716,-0.0347964
-10.5593,3.95103,-0.203942,0.827622,-0.330006,0.192782,0.0940677,0.433502,0.055494,0.129967,-0.117468,-0.320782,0.184099,0.148345,-0.344101,-0.044557,0.103931,-0.390137,-0.153943,0.205244
-11.2226,3.96394,0.0899214,0.807582,-0.474782,0.195013,0.151215,0.63974,0.442013,0.309353,-0.490737,-0.348392,0.393984,0.181364,-0.313377,0.201249,0.266796,-0.655416,-0.145555,0.0548241
-11.8332,3.58718,0.178924,0.805313,-0.319236,0.129881,0.182668,0.610295,0.474571,0.179883,-0.424485,-0.370239,0.356913,0.206096,-0.154008,0.569762,0.197908,-0.527938,-0.0320874,0.0198906
-12.2414,3.75479,0.0897124,0.66432,-0.411385,-0.118746,0.327094,0.366428,0.102463,-0.0616604,-0.338728,-0.188931,0.455329,0.278306,-0.140842,0.0736837,0.361691,-0.280291,-0.295313,0.0367985
-12.4027,3.83017,0.124953,0.759656,-0.257754,0.216809,0.185049,0.285979,0.489325,-0.0637175,-0.380211,-0.413614,0.116594,0.10979,-0.202491,0.163593,0.104578,-0.335676,-0.244425,-0.133724
-12.6156,4.05237,-0.010709,0.877381,-0.317198,0.0947227,0.363978,0.331378,0.432493,0.0536071,-0.206969,-0.111542,0.185963,-0.0982946,-0.25032,0.302448,0.195045,-0.31932,-0.286395,-0.282767
-11.4642,3.48548,-0.137331,1.16207,-0.3593,0.0335878,-0.0618628,0.263427,0.23469,-0.0494648,-0.522771,-0.0991735,0.0179203,0.0490704,-0.0104647,-0.103557,0.176132,-0.00868057,-0.234904,-0.0769547
-9.93255,3.36233,-0.700274,0.88695,-0.434667,0.225259,-0.133406,0.273615,-0.115576,-0.296303,-0.51316,-0.233155,-0.205492,-0.0798756,0.22996,0.10066,-0.0136161,-0.0495344,-0.220943,-0.192517
-10.1782,3.55121,-0.559796,0.629158,-0.258429,0.362367,-0.0132931,0.253547,-0.163169,-0.221136,-0.327181,-0.142132,0.164679,-0.0432932,0.056877,0.0689742,-0.272051,-0.290222,-0.270773,-0.219267
-11.4175,4.29752,-0.399237,0.789158,-0.12678,-0.154937,0.0469243,0.220935,-0.121932,-0.410377,-0.42943,-0.268373,0.160817,0.151478,0.158157,-0.00269559,-0.288303,-0.179549,-0.149935,0.020166
-12.4058,4.32629,-0.409951,0.677827,-0.23611,-0.0445933,-0.0433629,0.10697,0.000557357,-0.328519,-0.473751,-0.5101,0.165917,0.139325,0.051114,0.269903,0.0232701,-0.410811,-0.242106,0.07005
-12.8954,4.38175,-0.116657,1.07279,-0.234798,0.10629,-0.0284141,0.598965,0.154985,-0.344872,-0.528943,-0.187047,0.169362,0.33134,0.128106,-0.0171822,0.032454,-0.223167,-0.305926,-0.323416
-13.1132,4.404,-0.355219,1.28282,-0.149206,-0.136862,-0.448111,0.387082,0.529564,-0.0539371,-0.255148,-0.080472,0.0989471,0.14522,0.11457,0.194491,-0.0753094,-0.414159,-0.328283,-0.321419
-12.6412,4.4055,-0.47202,1.2208,-0.259476,0.294214,-0.267679,0.159444,0.0533879,-0.349786,-0.194425,0.0290069,0.0538725,0.196911,0.0138847,0.0476879,0.314862,0.140054,-0.177095,-0.0787288
-11.0002,3.53054,-0.867925,0.96993,-0.475231,0.744554,-0.0299216,0.108281,-0.200209,-0.134559,0.0161727,-0.183983,0.0201183,-0.0785533,0.271179,0.142254,0.199974,0.0762262,-0.309244,-0.187013
-10.0811,3.39561,-0.834329,0.80725,-0.478972,0.485214,-0.164914,-0.0248259,-0.234721,-0.133548,-0.273073,-0.257523,0.0150966,0.185278,0.298993,0.147509,0.194891,-0.265153,-0.475034,0.0397569
-10.6797,3.94936,-0.816262,0.789908,-0.401691,0.46452,-0.124491,0.162541,-0.14346,-0.158283,-0.185956,-0.14998,0.33831,0.135673,0.119342,0.0756871,-0.157834,-0.275778,-0.182276,-0.0599143
-11.81,4.49604,-0.523045,0.795332,-0.571679,0.0539638,-0.161397,-0.0477109,0.0724007,-0.22956,-0.100669,-0.32247,0.0993435,0.263297,0.0597603,0.0338207,-0.0648367,-0.220792,-0.283901,-0.0970816
-12.5871,4.4352,-0.371597,0.708905,-0.501675,0.0747321,-0.413672,0.0391183,-0.101184,-0.180731,-0.140931,-0.395653,0.0729757,0.29457,0.273088,0.0449466,-0.0161064,-0.316544,-0.475631,0.0396848
-12.7469,4.57696,-0.0173796,0.984996,-0.363724,-0.133549,-0.0855577,0.28857,0.0115581,-0.259432,-0.342321,-0.343411,0.0549366,0.193233,0.245929,-0.0299559,0.0147488,-0.0719067,-0.421243,-0.249856
-13.2832,4.20238,-0.209951,1.14942,-0.1208,0.333274,0.0540574,-0.0220878,-0.0525031,0.0174733,-0.0351326,-0.482887,-0.100713,0.194212,0.19579,0.115277,0.0649058,0.0578653,-0.329912,-0.493613
-12.162,3.98646,-0.226117,1.12242,-0.209734,0.39792,-0.337594,-0.0673658,-0.143908,-0.00862592,-0.170656,-0.136818,-0.145597,-0.206447,0.0432669,-0.000321539,0.246186,0.121095,-0.467098,-0.36138
-10.3455,2.7627,-0.548185,1.17935,-0.461424,0.260035,-0.0512997,0.303101,-0.276986,-0.163741,-0.0279385,-0.182823,-0.22786,0.177967,0.141814,-0.088154,0.0609293,0.129558,-0.492967,-0.0271268
-9.72931,2.93024,-0.840064,0.903279,-0.378947,0.104091,-0.00435766,0.401214,-0.205583,1.85537e-05,-0.230516,-0.141213,-0.195786,0.225479,0.331829,0.0235667,-0.0978311,-0.0162026,-0.543885,-0.139501
-10.1453,3.54875,-0.662206,0.823445,-0.441932,0.127857,-0.227465,0.49576,-0.529131,-0.324349,-0.544144,-0.391317,-0.135944,0.255937,0.235617,0.0656891,-0.220046,0.167453,-0.274894,-0.171276
-10.9278,3.81438,-0.331407,1.29349,-0.17666,0.151267,-0.434668,0.374186,-0.541961,-0.347857,-0.365034,-0.350107,-0.0738141,0.0768692,0.195288,0.134457,-0.0246044,0.0895107,-0.398928,-0.172351
-11.1814,3.572,-0.375494,1.20696,-0.218397,-0.275276,-0.203229,0.417775,-0.559987,-0.521899,-0.609232,-0.228005,0.0786994,0.0615464,0.11618,0.0334846,0.052709,0.12187,-0.391624,-0.174668
-11.031,3.28419,-0.241629,1.34148,-0.215126,-0.262395,-0.168642,0.300995,-0.335145,-0.186781,-0.665668,-0.151471,-0.26715,-0.102292,0.493311,-0.0385131,-0.0553642,-0.0855318,-0.591793,-0.240366
-10.857,3.07544,-0.212369,1.41644,-0.249182,-0.157431,0.114132,0.317677,-0.529297,-0.0181487,-0.295959,-0.132357,-0.293438,-0.232945,0.235182,0.213846,0.154476,0.15173,-0.60209,-0.471892
-10.1231,3.16849,-0.794241,1.17195,-0.0223012,0.119919,0.159327,0.441733,-0.139015,0.328158,-0.345745,-0.184165,-0.420489,-0.314644,0.442434,0.0244064,0.200924,0.0916647,-0.516846,-0.282595
